Loyalty Number,Cluster,Persona,Recency (Months),Total Flights,Distance,Points Redeemed,Salary
787322,1,Inactive / Zero Flights,999,0,0,0,73455.0
702677,0,High-Value Redeemers,0,36,57611,2136,73455.0
432215,0,High-Value Redeemers,1,35,47346,1748,73947.0
330515,0,High-Value Redeemers,1,31,46332,1541,70872.0
664759,2,Occasional / Declining Flyers,2,15,25362,496,72078.0
693238,0,High-Value Redeemers,0,31,43185,1135,74046.0
233991,2,Occasional / Declining Flyers,0,22,32261,877,63411.0
142950,0,High-Value Redeemers,0,37,51803,1090,85717.0
579283,2,Occasional / Declining Flyers,3,14,24778,1039,85717.0
981201,0,High-Value Redeemers,2,38,69301,1344,50770.0
874937,1,Inactive / Zero Flights,999,0,0,0,94119.0
650957,1,Inactive / Zero Flights,999,0,0,0,81237.0
448147,2,Occasional / Declining Flyers,2,27,36482,724,73455.0
194200,0,High-Value Redeemers,0,25,37817,2372,86467.0
652741,4,Active Points Hoarders,1,42,43180,0,64859.0
776736,4,Active Points Hoarders,0,36,56758,0,53587.0
741700,2,Occasional / Declining Flyers,2,20,34253,1083,73455.0
380526,0,High-Value Redeemers,0,39,59089,1837,48985.0
893909,4,Active Points Hoarders,1,31,48684,570,70485.0
394167,0,High-Value Redeemers,0,36,51731,1583,73455.0
340467,4,Active Points Hoarders,0,37,67381,505,82534.0
374440,4,Active Points Hoarders,1,45,60760,990,76943.0
787651,1,Inactive / Zero Flights,999,0,0,0,76943.0
828959,4,Active Points Hoarders,1,31,41867,577,94619.0
526765,4,Active Points Hoarders,0,49,73082,374,62237.0
874161,0,High-Value Redeemers,0,72,102799,1990,79939.0
729762,4,Active Points Hoarders,0,32,47046,442,83860.0
545567,4,Active Points Hoarders,0,48,63611,1051,60802.0
289516,4,Active Points Hoarders,0,31,41939,351,72506.0
772532,4,Active Points Hoarders,1,67,105832,777,70872.0
686555,4,Active Points Hoarders,0,41,59704,757,87804.0
491948,2,Occasional / Declining Flyers,0,24,35629,562,96716.0
914316,0,High-Value Redeemers,0,52,74669,1293,144697.0
453135,0,High-Value Redeemers,1,49,80922,1641,56653.0
639626,2,Occasional / Declining Flyers,0,12,18213,348,82740.0
800357,0,High-Value Redeemers,0,48,70415,1476,54485.0
901758,0,High-Value Redeemers,1,42,61782,1461,73455.0
362855,4,Active Points Hoarders,1,40,58819,571,101226.0
517729,2,Occasional / Declining Flyers,3,24,37008,769,65131.0
588657,0,High-Value Redeemers,0,37,56150,1505,65131.0
275849,4,Active Points Hoarders,0,38,67952,604,54979.0
760975,2,Occasional / Declining Flyers,4,13,19837,500,64327.0
908728,0,High-Value Redeemers,0,43,61650,2188,64327.0
332082,0,High-Value Redeemers,0,40,64496,1571,71730.0
738332,4,Active Points Hoarders,0,50,76514,0,81006.0
886764,2,Occasional / Declining Flyers,0,24,26831,372,71792.0
915439,4,Active Points Hoarders,4,32,49247,928,71792.0
993058,0,High-Value Redeemers,2,29,39441,1518,71792.0
200960,0,High-Value Redeemers,0,46,69743,1630,50134.0
744860,2,Occasional / Declining Flyers,11,22,42151,389,50134.0
656487,4,Active Points Hoarders,0,46,72162,0,100596.0
441155,0,High-Value Redeemers,3,26,29457,1742,96485.0
680581,4,Active Points Hoarders,0,39,64107,328,70117.0
114219,4,Active Points Hoarders,0,35,49604,914,72888.0
606712,2,Occasional / Declining Flyers,10,26,33126,610,72888.0
793125,0,High-Value Redeemers,0,30,40660,1294,72888.0
997008,1,Inactive / Zero Flights,999,0,0,0,72888.0
132337,2,Occasional / Declining Flyers,1,30,42528,0,74825.0
280796,0,High-Value Redeemers,0,45,66917,1498,66259.0
564909,0,High-Value Redeemers,0,37,58860,1439,83711.0
210770,4,Active Points Hoarders,0,32,53633,0,89953.0
741842,0,High-Value Redeemers,1,34,44146,1985,66746.0
928188,1,Inactive / Zero Flights,999,0,0,0,68114.0
674923,4,Active Points Hoarders,1,36,45653,0,86255.0
336143,4,Active Points Hoarders,0,42,64854,401,50613.0
801176,4,Active Points Hoarders,0,44,68962,1041,52489.0
379281,2,Occasional / Declining Flyers,0,16,26233,0,76300.0
104739,1,Inactive / Zero Flights,999,0,0,0,65565.0
682707,4,Active Points Hoarders,0,26,50414,366,65565.0
924634,0,High-Value Redeemers,5,37,54222,1672,65565.0
750955,2,Occasional / Declining Flyers,2,27,29664,0,96863.0
811140,2,Occasional / Declining Flyers,0,5,5072,0,96863.0
285909,4,Active Points Hoarders,2,60,88128,1227,57499.0
565841,2,Occasional / Declining Flyers,2,28,35702,362,57738.0
870203,0,High-Value Redeemers,1,34,39516,2956,73455.0
967035,0,High-Value Redeemers,0,53,82371,1381,88134.0
359446,4,Active Points Hoarders,0,36,56788,393,73455.0
576871,0,High-Value Redeemers,1,28,41796,1391,73455.0
821010,4,Active Points Hoarders,1,51,90255,943,94934.0
966949,1,Inactive / Zero Flights,999,0,0,0,94934.0
720465,2,Occasional / Declining Flyers,3,26,44976,539,88120.0
122946,2,Occasional / Declining Flyers,4,28,36462,0,101984.0
474752,0,High-Value Redeemers,1,37,54819,1392,73455.0
888297,2,Occasional / Declining Flyers,2,25,40879,648,86759.0
286989,4,Active Points Hoarders,1,39,55897,0,41779.0
857912,4,Active Points Hoarders,3,41,48805,0,105829.0
363483,1,Inactive / Zero Flights,999,0,0,0,102170.0
689440,2,Occasional / Declining Flyers,0,21,23282,1022,73455.0
154782,2,Occasional / Declining Flyers,0,12,16149,1008,104755.0
830223,4,Active Points Hoarders,0,47,59022,415,89735.0
908994,1,Inactive / Zero Flights,999,0,0,0,89735.0
525188,0,High-Value Redeemers,3,33,46502,1466,87493.0
137944,2,Occasional / Declining Flyers,0,27,35041,1087,76248.0
197578,0,High-Value Redeemers,0,30,37855,1708,76248.0
604039,1,Inactive / Zero Flights,999,0,0,0,68791.0
820454,4,Active Points Hoarders,0,29,43345,699,68791.0
472695,2,Occasional / Declining Flyers,1,30,34135,0,73455.0
644390,4,Active Points Hoarders,0,46,74667,534,73455.0
878388,4,Active Points Hoarders,0,41,57105,456,94551.0
837526,2,Occasional / Declining Flyers,3,13,26176,530,66278.0
138908,4,Active Points Hoarders,0,42,72323,0,83393.0
841957,1,Inactive / Zero Flights,999,0,0,0,83393.0
597023,4,Active Points Hoarders,4,38,54923,505,79336.0
226847,1,Inactive / Zero Flights,999,0,0,0,85643.0
199493,1,Inactive / Zero Flights,999,0,0,0,73455.0
618379,4,Active Points Hoarders,4,50,71314,584,73455.0
125059,2,Occasional / Declining Flyers,1,5,10614,0,58314.0
254860,4,Active Points Hoarders,0,33,42440,0,58314.0
405418,4,Active Points Hoarders,0,32,46601,523,58314.0
936440,2,Occasional / Declining Flyers,1,19,23476,0,58314.0
404233,0,High-Value Redeemers,2,35,43845,1560,51779.0
256198,2,Occasional / Declining Flyers,0,10,11834,0,68565.0
110170,2,Occasional / Declining Flyers,0,7,11198,523,53189.0
159942,2,Occasional / Declining Flyers,20,10,12944,364,52192.0
671639,4,Active Points Hoarders,0,47,72336,696,98651.0
873498,0,High-Value Redeemers,0,28,40985,1461,75642.0
263612,2,Occasional / Declining Flyers,15,20,34802,452,48913.0
230240,0,High-Value Redeemers,0,48,63396,1503,124154.0
319012,4,Active Points Hoarders,0,33,50274,0,91870.0
205371,0,High-Value Redeemers,0,39,59766,1193,90979.0
618886,4,Active Points Hoarders,2,38,50240,857,78925.0
140674,2,Occasional / Declining Flyers,0,22,30375,469,90168.0
731238,4,Active Points Hoarders,0,34,53677,847,90168.0
233768,4,Active Points Hoarders,2,37,49456,548,81518.0
461540,2,Occasional / Declining Flyers,4,14,22672,1106,81518.0
721364,1,Inactive / Zero Flights,999,0,0,0,81518.0
918964,2,Occasional / Declining Flyers,0,3,5009,544,81518.0
950393,0,High-Value Redeemers,0,33,44195,1719,81518.0
773973,0,High-Value Redeemers,1,30,38960,1291,77435.0
301784,0,High-Value Redeemers,0,46,82649,2220,73523.0
792898,0,High-Value Redeemers,0,34,48140,2972,58921.0
441442,0,High-Value Redeemers,0,37,52964,1426,57526.0
427444,2,Occasional / Declining Flyers,2,13,18642,0,68838.0
223643,2,Occasional / Declining Flyers,0,10,9259,1075,73455.0
229621,4,Active Points Hoarders,1,39,49845,446,70678.0
159751,4,Active Points Hoarders,0,42,72158,0,69742.0
618731,4,Active Points Hoarders,1,37,48387,717,86067.0
635162,2,Occasional / Declining Flyers,10,21,35662,0,86067.0
321795,2,Occasional / Declining Flyers,0,21,28707,960,103197.0
891931,2,Occasional / Declining Flyers,0,23,47005,604,74123.0
336809,4,Active Points Hoarders,0,33,47742,697,93064.0
835009,0,High-Value Redeemers,0,39,58073,1367,93064.0
663062,2,Occasional / Declining Flyers,0,25,33740,928,73455.0
739820,0,High-Value Redeemers,2,38,66371,1425,75555.0
254371,4,Active Points Hoarders,1,42,72331,750,57809.0
218545,0,High-Value Redeemers,1,37,58236,1316,68372.0
572015,4,Active Points Hoarders,0,38,51382,1061,65938.0
168887,4,Active Points Hoarders,0,48,74980,562,66041.0
699962,4,Active Points Hoarders,0,43,64032,401,69584.0
456128,4,Active Points Hoarders,0,39,60592,0,83322.0
603050,2,Occasional / Declining Flyers,13,10,12821,1219,73455.0
947711,4,Active Points Hoarders,0,45,64416,754,73455.0
170321,0,High-Value Redeemers,0,31,49485,1135,71419.0
154958,1,Inactive / Zero Flights,999,0,0,0,57844.0
278054,1,Inactive / Zero Flights,999,0,0,0,60775.0
723912,4,Active Points Hoarders,2,75,118737,680,73455.0
895921,0,High-Value Redeemers,2,51,76950,2308,83268.0
386607,4,Active Points Hoarders,1,35,52300,536,74263.0
618089,2,Occasional / Declining Flyers,0,12,13979,506,74263.0
218122,4,Active Points Hoarders,0,45,72772,522,55617.0
498932,0,High-Value Redeemers,4,40,45697,1484,73455.0
533302,0,High-Value Redeemers,0,41,60400,2231,73455.0
255740,4,Active Points Hoarders,0,34,51496,874,100809.0
855383,0,High-Value Redeemers,0,36,50719,2351,102452.0
103699,2,Occasional / Declining Flyers,0,24,36719,0,86388.0
297172,4,Active Points Hoarders,0,29,47967,961,86388.0
798817,0,High-Value Redeemers,0,29,44332,2049,86388.0
810833,4,Active Points Hoarders,1,39,54565,705,86388.0
615945,2,Occasional / Declining Flyers,1,7,11208,0,89853.0
483154,4,Active Points Hoarders,1,39,64758,1057,100935.0
305412,0,High-Value Redeemers,0,38,55166,1372,59709.0
716785,4,Active Points Hoarders,2,31,55534,0,59709.0
235459,0,High-Value Redeemers,0,36,57419,2000,99747.0
825517,0,High-Value Redeemers,0,73,101471,1514,73455.0
915147,4,Active Points Hoarders,0,36,61140,479,78461.0
707699,0,High-Value Redeemers,0,48,82525,2073,82152.0
827815,1,Inactive / Zero Flights,999,0,0,0,62903.0
978484,4,Active Points Hoarders,0,41,66026,0,101631.0
301744,0,High-Value Redeemers,0,40,62810,1228,60816.0
955533,2,Occasional / Declining Flyers,0,5,3140,0,60816.0
730737,3,Legacy High-Income Churned,0,49,69948,855,178502.0
828328,1,Inactive / Zero Flights,999,0,0,0,178502.0
542208,1,Inactive / Zero Flights,999,0,0,0,88612.0
783791,2,Occasional / Declining Flyers,1,19,22935,409,73455.0
592064,2,Occasional / Declining Flyers,1,15,26538,905,73455.0
376863,4,Active Points Hoarders,1,34,53829,487,61482.0
423821,3,Legacy High-Income Churned,0,33,38133,646,172891.0
964789,3,Legacy High-Income Churned,0,44,76586,734,172891.0
639705,0,High-Value Redeemers,1,44,60783,1599,69816.0
781062,0,High-Value Redeemers,3,33,50779,1307,68739.0
564305,2,Occasional / Declining Flyers,0,29,37324,434,73455.0
738652,0,High-Value Redeemers,2,43,66416,1281,62551.0
123164,4,Active Points Hoarders,0,38,50607,467,73455.0
389804,4,Active Points Hoarders,0,60,96947,1038,73455.0
532203,4,Active Points Hoarders,0,40,59282,0,73455.0
697962,1,Inactive / Zero Flights,999,0,0,0,73455.0
581427,4,Active Points Hoarders,0,31,42069,539,67297.0
645895,0,High-Value Redeemers,0,44,60699,2926,67297.0
409951,4,Active Points Hoarders,1,56,89920,435,73455.0
507838,4,Active Points Hoarders,0,36,61647,443,75652.0
614871,2,Occasional / Declining Flyers,0,5,5893,686,76899.0
509686,4,Active Points Hoarders,0,39,56512,863,85232.0
601834,4,Active Points Hoarders,3,39,58139,0,85232.0
381316,0,High-Value Redeemers,1,42,68560,1444,54437.0
794523,0,High-Value Redeemers,0,31,41119,1247,54437.0
296887,4,Active Points Hoarders,0,42,63635,0,69753.0
935110,2,Occasional / Declining Flyers,2,12,15620,409,97976.0
541358,0,High-Value Redeemers,1,38,52770,3597,79657.0
861669,0,High-Value Redeemers,2,30,39584,1350,79657.0
558686,4,Active Points Hoarders,1,43,62293,474,59417.0
659011,4,Active Points Hoarders,3,35,58222,860,75318.0
201256,2,Occasional / Declining Flyers,0,23,31121,1179,83742.0
537132,0,High-Value Redeemers,1,34,54279,1284,83742.0
470989,0,High-Value Redeemers,0,47,72195,1681,46763.0
858266,0,High-Value Redeemers,1,40,49176,2462,49846.0
479724,0,High-Value Redeemers,0,39,58749,1737,73455.0
734791,4,Active Points Hoarders,0,62,120056,561,73455.0
759518,2,Occasional / Declining Flyers,0,12,17997,0,86266.0
121710,0,High-Value Redeemers,1,44,59199,1238,85447.0
260112,1,Inactive / Zero Flights,999,0,0,0,85447.0
489534,0,High-Value Redeemers,0,47,79262,1408,85447.0
709656,4,Active Points Hoarders,1,39,59280,585,87782.0
620078,4,Active Points Hoarders,0,64,71468,813,46008.0
678460,0,High-Value Redeemers,2,32,58913,1894,85447.0
745811,0,High-Value Redeemers,0,45,75855,2463,62198.0
870045,4,Active Points Hoarders,0,30,44829,0,60788.0
665533,1,Inactive / Zero Flights,999,0,0,0,82144.0
166829,2,Occasional / Declining Flyers,1,26,44288,0,56286.0
915164,1,Inactive / Zero Flights,999,0,0,0,56286.0
508795,2,Occasional / Declining Flyers,4,11,18282,341,61940.0
327638,2,Occasional / Declining Flyers,0,16,22916,739,68762.0
899592,0,High-Value Redeemers,0,32,37054,1705,61060.0
179075,4,Active Points Hoarders,0,41,62744,0,72031.0
546163,4,Active Points Hoarders,1,60,86022,527,73455.0
345908,4,Active Points Hoarders,0,32,54592,729,52054.0
312867,4,Active Points Hoarders,0,31,45945,334,73455.0
927026,0,High-Value Redeemers,0,65,91394,2224,104289.0
834453,0,High-Value Redeemers,0,30,44645,1136,49139.0
766262,2,Occasional / Declining Flyers,0,11,15205,733,70242.0
270304,4,Active Points Hoarders,1,38,59680,859,82681.0
682521,2,Occasional / Declining Flyers,15,21,38722,0,75509.0
136470,4,Active Points Hoarders,0,33,52303,853,73455.0
309110,4,Active Points Hoarders,5,31,41353,0,67145.0
783515,2,Occasional / Declining Flyers,19,11,13044,1254,63676.0
446886,2,Occasional / Declining Flyers,10,23,28036,1063,92705.0
571760,4,Active Points Hoarders,1,39,52839,527,52693.0
148865,2,Occasional / Declining Flyers,0,22,34061,443,73455.0
952322,4,Active Points Hoarders,0,43,60908,1101,51097.0
144301,1,Inactive / Zero Flights,999,0,0,0,56242.0
954718,2,Occasional / Declining Flyers,2,27,39123,825,73455.0
428305,4,Active Points Hoarders,2,36,49665,858,65088.0
172444,4,Active Points Hoarders,1,36,50006,420,70746.0
308176,4,Active Points Hoarders,0,37,55239,0,73455.0
782124,0,High-Value Redeemers,0,48,61127,2165,73455.0
194254,4,Active Points Hoarders,3,32,49981,539,92097.0
161769,0,High-Value Redeemers,0,51,80718,2774,98023.0
793995,0,High-Value Redeemers,0,42,70832,1342,98023.0
747926,4,Active Points Hoarders,1,43,69107,754,51231.0
930562,0,High-Value Redeemers,2,38,67478,2674,78112.0
326280,4,Active Points Hoarders,0,58,78335,0,104897.0
834799,4,Active Points Hoarders,0,30,44894,600,51699.0
169697,0,High-Value Redeemers,0,38,58091,1176,62021.0
263260,4,Active Points Hoarders,4,37,47973,957,62229.0
976153,4,Active Points Hoarders,1,45,80109,1095,62229.0
571603,2,Occasional / Declining Flyers,0,35,31502,0,73455.0
534324,1,Inactive / Zero Flights,999,0,0,0,87902.0
663641,1,Inactive / Zero Flights,999,0,0,0,73455.0
329281,2,Occasional / Declining Flyers,1,4,7556,0,92695.0
573505,4,Active Points Hoarders,0,41,73690,392,83333.0
418626,1,Inactive / Zero Flights,999,0,0,0,73455.0
197062,2,Occasional / Declining Flyers,0,11,20215,326,69334.0
565710,0,High-Value Redeemers,1,40,62408,1907,69334.0
905288,1,Inactive / Zero Flights,999,0,0,0,90241.0
257820,2,Occasional / Declining Flyers,1,7,5772,0,73455.0
179773,2,Occasional / Declining Flyers,11,17,32378,1469,93508.0
146099,4,Active Points Hoarders,0,75,94767,502,57150.0
771976,2,Occasional / Declining Flyers,0,4,3668,0,70244.0
698932,2,Occasional / Declining Flyers,10,10,14955,355,81916.0
170311,2,Occasional / Declining Flyers,0,28,40114,764,65664.0
897904,0,High-Value Redeemers,2,30,48716,1357,65664.0
108857,2,Occasional / Declining Flyers,9,10,7254,986,88691.0
713299,4,Active Points Hoarders,1,50,66978,0,73455.0
410558,0,High-Value Redeemers,0,38,54944,1952,62472.0
848574,2,Occasional / Declining Flyers,19,6,8728,0,55486.0
590752,0,High-Value Redeemers,0,44,77905,1366,105034.0
389551,0,High-Value Redeemers,0,36,51864,1923,53661.0
430265,2,Occasional / Declining Flyers,2,18,30088,0,102826.0
403507,0,High-Value Redeemers,3,41,57217,1447,73218.0
974441,2,Occasional / Declining Flyers,10,16,27578,0,73455.0
415088,2,Occasional / Declining Flyers,0,15,14747,522,65435.0
466813,2,Occasional / Declining Flyers,9,11,20017,0,95306.0
824906,4,Active Points Hoarders,0,46,86760,657,77111.0
183755,4,Active Points Hoarders,0,38,60726,721,54144.0
695878,4,Active Points Hoarders,1,41,60056,535,54144.0
770968,2,Occasional / Declining Flyers,0,24,28636,618,73455.0
279654,4,Active Points Hoarders,2,49,63185,995,74158.0
631557,0,High-Value Redeemers,0,32,49329,1624,77268.0
992168,0,High-Value Redeemers,0,74,107520,1884,66386.0
595169,4,Active Points Hoarders,0,54,81658,0,48601.0
296457,1,Inactive / Zero Flights,999,0,0,0,53464.0
750384,2,Occasional / Declining Flyers,1,28,35415,0,53464.0
510502,4,Active Points Hoarders,2,35,40552,641,103331.0
241436,4,Active Points Hoarders,1,34,58633,456,97030.0
252165,1,Inactive / Zero Flights,999,0,0,0,97030.0
523272,4,Active Points Hoarders,0,51,68318,446,97030.0
767907,4,Active Points Hoarders,0,43,55692,453,97030.0
889697,4,Active Points Hoarders,0,42,61192,1013,91538.0
408134,2,Occasional / Declining Flyers,0,14,25186,0,54567.0
984055,2,Occasional / Declining Flyers,0,22,22609,0,73455.0
883468,2,Occasional / Declining Flyers,15,20,25468,375,94433.0
678217,2,Occasional / Declining Flyers,0,11,19361,1065,53068.0
186668,0,High-Value Redeemers,4,28,41963,1224,92929.0
491005,0,High-Value Redeemers,0,28,41092,3340,80316.0
266474,2,Occasional / Declining Flyers,0,24,33511,0,55121.0
318537,1,Inactive / Zero Flights,999,0,0,0,47416.0
922347,2,Occasional / Declining Flyers,0,18,32257,572,48103.0
368330,4,Active Points Hoarders,1,53,78425,0,73455.0
629753,4,Active Points Hoarders,0,43,78369,0,79989.0
409798,0,High-Value Redeemers,0,34,48966,1574,70161.0
949952,4,Active Points Hoarders,0,34,39390,0,70161.0
210339,0,High-Value Redeemers,1,36,52403,1750,73455.0
557872,2,Occasional / Declining Flyers,1,27,40095,0,76184.0
343706,4,Active Points Hoarders,1,37,59242,831,69274.0
244419,4,Active Points Hoarders,0,74,115009,0,73455.0
901887,2,Occasional / Declining Flyers,0,18,22942,0,84852.0
612742,1,Inactive / Zero Flights,999,0,0,0,54825.0
937250,4,Active Points Hoarders,0,35,50758,392,54825.0
871445,4,Active Points Hoarders,0,41,80367,406,64677.0
681250,4,Active Points Hoarders,1,35,54737,506,87406.0
418930,4,Active Points Hoarders,1,39,57365,341,88413.0
412024,4,Active Points Hoarders,0,40,58604,1015,70282.0
905634,4,Active Points Hoarders,5,33,49122,405,70282.0
299760,0,High-Value Redeemers,0,27,39377,1250,93777.0
182534,0,High-Value Redeemers,1,39,51598,1692,56639.0
996333,4,Active Points Hoarders,1,47,82532,0,90798.0
710515,4,Active Points Hoarders,0,73,122846,582,73455.0
617099,4,Active Points Hoarders,1,39,54339,760,101960.0
274211,2,Occasional / Declining Flyers,1,31,38078,503,96572.0
318753,2,Occasional / Declining Flyers,1,16,18597,359,96572.0
618830,4,Active Points Hoarders,0,61,77881,644,82599.0
429894,2,Occasional / Declining Flyers,1,21,28946,0,79864.0
253619,2,Occasional / Declining Flyers,0,23,30626,301,73455.0
147408,2,Occasional / Declining Flyers,0,3,7026,0,77602.0
633631,4,Active Points Hoarders,1,31,46669,0,63578.0
