Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Months Active,Last Flight Date,Recency (Months)
255740,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,100809.0,Married,Nova,5586.89,Standard,2017,8,,,34,51496,51496.0,874,24,2018-12-31,0
855383,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,102452.0,Married,Nova,5593.43,Standard,2016,1,,,36,50719,50719.0,2351,24,2018-12-31,0
103699,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,86388.0,Single,Nova,5595.39,Standard,2018,1,,,24,36719,36719.0,0,24,2018-12-31,0
297172,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,86388.0,Single,Nova,5595.39,Standard,2017,7,,,29,47967,47967.0,961,24,2018-12-31,0
798817,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86388.0,Single,Nova,5595.39,Standard,2012,10,,,29,44332,44332.0,2049,24,2018-12-31,0
810833,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,86388.0,Single,Nova,5595.39,Standard,2012,12,,,39,54565,54565.0,705,24,2018-11-30,1
615945,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,89853.0,Married,Nova,5595.84,Standard,2018,5,,,7,11208,11208.0,0,24,2018-11-30,1
483154,Canada,Quebec,Tremblant,H5Y 2S9,Female,Master,100935.0,Married,Nova,5595.97,Standard,2012,7,,,39,64758,64758.0,1057,24,2018-11-30,1
305412,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,59709.0,Married,Nova,5597.12,Standard,2014,5,,,38,55166,55166.0,1372,24,2018-12-31,0
716785,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,59709.0,Married,Nova,5597.12,Standard,2017,3,,,31,55534,55534.0,0,24,2018-10-31,2
235459,Canada,Ontario,Toronto,P1L 8X8,Female,Doctor,99747.0,Married,Nova,5598.27,Standard,2015,1,,,36,57419,57419.0,2000,24,2018-12-31,0
825517,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Married,Nova,5599.67,Standard,2012,8,,,73,101471,101471.0,1514,48,2018-12-31,0
915147,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,78461.0,Married,Nova,5600.01,Standard,2015,5,,,36,61140,61140.0,479,24,2018-12-31,0
707699,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,82152.0,Married,Nova,5600.5,Standard,2014,6,,,48,82525,82525.0,2073,24,2018-12-31,0
827815,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,62903.0,Single,Nova,5601.14,Standard,2014,5,2014.0,9.0,0,0,0.0,0,24,,999
978484,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,101631.0,Married,Nova,5603.74,Standard,2014,10,,,41,66026,66026.0,0,24,2018-12-31,0
301744,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,60816.0,Married,Nova,5607.25,Standard,2016,3,,,40,62810,62810.0,1228,24,2018-12-31,0
955533,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,60816.0,Married,Nova,5607.25,Standard,2018,11,,,5,3140,3140.0,0,24,2018-12-31,0
730737,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,178502.0,Married,Nova,5608.17,Standard,2015,11,,,49,69948,69948.0,855,24,2018-12-31,0
828328,Canada,British Columbia,Victoria,V10 6T5,Female,Doctor,178502.0,Married,Nova,5608.17,Standard,2018,11,,,0,0,0.0,0,24,,999
542208,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,88612.0,Single,Nova,5610.96,Standard,2015,7,2016.0,3.0,0,0,0.0,0,24,,999
783791,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Single,Nova,5611.93,Standard,2017,4,,,19,22935,22935.0,409,24,2018-11-30,1
592064,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Single,Nova,5612.38,Standard,2017,10,,,15,26538,26538.0,905,24,2018-11-30,1
376863,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,61482.0,Married,Nova,5614.59,Standard,2013,1,,,34,53829,53829.0,487,24,2018-11-30,1
423821,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,172891.0,Married,Nova,5615.07,Standard,2013,11,,,33,38133,38133.0,646,24,2018-12-31,0
964789,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,172891.0,Married,Nova,5615.07,Standard,2013,11,,,44,76586,76586.0,734,24,2018-12-31,0
639705,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,69816.0,Married,Nova,5618.49,Standard,2015,8,,,44,60783,60783.0,1599,24,2018-11-30,1
781062,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,68739.0,Married,Nova,5619.07,Standard,2016,4,,,33,50779,50779.0,1307,24,2018-09-30,3
564305,Canada,British Columbia,Kelowna,V09 2E9,Female,College,73455.0,Single,Aurora,11005.02,2018 Promotion,2018,3,,,29,37324,55986.0,434,11,2018-12-31,0
738652,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,62551.0,Married,Nova,5619.65,Standard,2016,10,,,43,66416,66416.0,1281,24,2018-10-31,2
123164,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,73455.0,Married,Nova,5619.69,Standard,2015,9,,,38,50607,50607.0,467,24,2018-12-31,0
389804,Canada,Alberta,Peace River,T9O 2W2,Male,College,73455.0,Married,Nova,5619.69,Standard,2013,5,,,60,96947,96947.0,1038,24,2018-12-31,0
532203,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Married,Nova,5619.69,Standard,2015,12,,,40,59282,59282.0,0,24,2018-12-31,0
697962,Canada,Ontario,Toronto,M2Z 4K1,Female,College,73455.0,Married,Nova,5619.69,Standard,2016,4,2016.0,5.0,0,0,0.0,0,24,,999
581427,Canada,British Columbia,Vancouver,V1E 4R6,Male,Doctor,67297.0,Married,Nova,5623.31,Standard,2016,8,,,31,42069,42069.0,539,24,2018-12-31,0
645895,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,67297.0,Married,Nova,5623.31,Standard,2012,9,,,44,60699,60699.0,2926,24,2018-12-31,0
409951,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,73455.0,Single,Nova,5625.91,Standard,2016,8,,,56,89920,89920.0,435,24,2018-11-30,1
507838,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,75652.0,Married,Nova,5626.57,Standard,2015,9,,,36,61647,61647.0,443,24,2018-12-31,0
614871,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,76899.0,Married,Nova,5627.3,Standard,2018,10,,,5,5893,5893.0,686,24,2018-12-31,0
509686,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85232.0,Married,Nova,5630.79,Standard,2016,11,,,39,56512,56512.0,863,24,2018-12-31,0
601834,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,85232.0,Married,Nova,5630.79,Standard,2016,4,,,39,58139,58139.0,0,24,2018-09-30,3
381316,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,54437.0,Married,Nova,5631.45,Standard,2014,2,,,42,68560,68560.0,1444,24,2018-11-30,1
794523,Canada,Alberta,Edmonton,T9G 1W3,Female,High School or Below,54437.0,Married,Nova,5631.45,Standard,2014,12,,,31,41119,41119.0,1247,24,2018-12-31,0
296887,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,69753.0,Married,Nova,5632.61,Standard,2012,12,,,42,63635,63635.0,0,24,2018-12-31,0
935110,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,97976.0,Divorced,Nova,5633.53,Standard,2018,1,,,12,15620,15620.0,409,24,2018-10-31,2
541358,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79657.0,Divorced,Nova,5633.74,Standard,2016,6,,,38,52770,52770.0,3597,24,2018-11-30,1
861669,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79657.0,Divorced,Nova,5633.74,Standard,2017,3,2018.0,10.0,30,39584,39584.0,1350,24,2018-10-31,2
558686,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59417.0,Married,Nova,5633.95,Standard,2014,8,,,43,62293,62293.0,474,24,2018-11-30,1
659011,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,75318.0,Married,Nova,5635.29,Standard,2012,12,,,35,58222,58222.0,860,24,2018-09-30,3
201256,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,83742.0,Married,Nova,5635.4,Standard,2014,7,,,23,31121,31121.0,1179,24,2018-12-31,0
537132,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,83742.0,Married,Nova,5635.4,Standard,2015,4,,,34,54279,54279.0,1284,24,2018-11-30,1
470989,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,46763.0,Married,Nova,5635.75,Standard,2015,8,,,47,72195,72195.0,1681,24,2018-12-31,0
858266,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,49846.0,Married,Nova,5636.74,Standard,2016,4,,,40,49176,49176.0,2462,24,2018-11-30,1
479724,Canada,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Divorced,Nova,5637.74,Standard,2015,8,,,39,58749,58749.0,1737,24,2018-12-31,0
734791,Canada,British Columbia,Kelowna,V09 2E9,Female,College,73455.0,Married,Aurora,11196.46,2018 Promotion,2018,2,,,62,120056,180084.0,561,11,2018-12-31,0
759518,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,86266.0,Married,Nova,5638.54,Standard,2014,9,,,12,17997,17997.0,0,24,2018-12-31,0
121710,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,85447.0,Married,Nova,5639.94,Standard,2014,2,,,44,59199,59199.0,1238,24,2018-11-30,1
260112,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,85447.0,Married,Nova,5639.94,Standard,2013,5,2016.0,9.0,0,0,0.0,0,24,,999
489534,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,85447.0,Married,Nova,5639.94,Standard,2012,7,,,47,79262,79262.0,1408,24,2018-12-31,0
709656,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,87782.0,Married,Aurora,23594.68,2018 Promotion,2018,2,,,39,59280,88920.0,585,11,2018-11-30,1
620078,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,46008.0,Divorced,Nova,3230.58,2018 Promotion,2018,3,,,64,71468,107202.0,813,11,2018-12-31,0
678460,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,85447.0,Married,Nova,5639.94,Standard,2017,4,,,32,58913,58913.0,1894,24,2018-10-31,2
745811,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,62198.0,Married,Nova,5640.02,Standard,2016,2,,,45,75855,75855.0,2463,24,2018-12-31,0
870045,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60788.0,Divorced,Nova,5641.36,Standard,2016,2,,,30,44829,44829.0,0,24,2018-12-31,0
665533,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,82144.0,Married,Nova,5642.75,Standard,2014,5,2015.0,1.0,0,0,0.0,0,24,,999
166829,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,56286.0,Married,Nova,5643.72,Standard,2017,6,,,26,44288,44288.0,0,24,2018-11-30,1
915164,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,56286.0,Married,Nova,5643.72,Standard,2015,9,2016.0,5.0,0,0,0.0,0,24,,999
508795,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,61940.0,Married,Nova,5643.8,Standard,2018,1,,,11,18282,18282.0,341,24,2018-08-31,4
327638,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,68762.0,Divorced,Nova,5645.4,Standard,2018,7,,,16,22916,22916.0,739,24,2018-12-31,0
899592,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,61060.0,Single,Nova,5646.32,Standard,2014,5,,,32,37054,37054.0,1705,24,2018-12-31,0
179075,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72031.0,Single,Nova,5647.15,Standard,2013,2,,,41,62744,62744.0,0,24,2018-12-31,0
546163,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Married,Nova,3324.55,2018 Promotion,2018,3,,,60,86022,129033.0,527,11,2018-11-30,1
345908,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,52054.0,Married,Nova,5652.72,Standard,2017,9,,,32,54592,54592.0,729,24,2018-12-31,0
312867,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,73455.0,Single,Nova,5654.59,Standard,2013,10,,,31,45945,45945.0,334,24,2018-12-31,0
927026,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,104289.0,Married,Nova,5657.69,Standard,2014,12,,,65,91394,91394.0,2224,48,2018-12-31,0
834453,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,49139.0,Married,Nova,5657.81,Standard,2012,6,,,30,44645,44645.0,1136,24,2018-12-31,0
766262,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,70242.0,Married,Nova,5659.14,Standard,2018,7,,,11,15205,15205.0,733,24,2018-12-31,0
270304,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,82681.0,Married,Nova,5659.24,Standard,2013,10,,,38,59680,59680.0,859,24,2018-11-30,1
682521,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,75509.0,Divorced,Nova,5660.13,Standard,2016,12,2017.0,8.0,21,38722,38722.0,0,24,2017-08-31,15
136470,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Married,Nova,5666.47,Standard,2013,3,2018.0,12.0,33,52303,52303.0,853,24,2018-12-31,0
309110,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,67145.0,Divorced,Nova,5666.7,Standard,2015,12,,,31,41353,41353.0,0,24,2018-07-31,5
783515,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,63676.0,Married,Nova,5669.97,Standard,2013,7,2017.0,5.0,11,13044,13044.0,1254,24,2017-05-31,19
446886,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,92705.0,Married,Nova,5670.13,Standard,2017,6,2018.0,2.0,23,28036,28036.0,1063,24,2018-02-28,10
571760,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,52693.0,Married,Nova,5670.44,Standard,2012,7,,,39,52839,52839.0,527,24,2018-11-30,1
148865,Canada,Ontario,Toronto,P1W 1K4,Male,College,73455.0,Divorced,Nova,5673.84,Standard,2017,12,,,22,34061,34061.0,443,24,2018-12-31,0
952322,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,51097.0,Married,Nova,5674.38,Standard,2016,11,,,43,60908,60908.0,1101,24,2018-12-31,0
144301,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,56242.0,Married,Nova,5675.92,Standard,2015,3,2015.0,11.0,0,0,0.0,0,24,,999
954718,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73455.0,Married,Nova,5677.31,Standard,2018,12,,,27,39123,39123.0,825,24,2018-10-31,2
428305,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,65088.0,Married,Nova,5677.47,Standard,2014,9,,,36,49665,49665.0,858,24,2018-10-31,2
172444,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,70746.0,Single,Nova,5677.64,Standard,2016,11,,,36,50006,50006.0,420,24,2018-11-30,1
308176,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Married,Nova,5678.05,Standard,2016,3,,,37,55239,55239.0,0,24,2018-12-31,0
782124,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Married,Nova,5678.05,Standard,2015,3,,,48,61127,61127.0,2165,24,2018-12-31,0
194254,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,92097.0,Married,Nova,5680.28,Standard,2013,3,,,32,49981,49981.0,539,24,2018-09-30,3
161769,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,98023.0,Married,Nova,5680.47,Standard,2015,5,,,51,80718,80718.0,2774,24,2018-12-31,0
793995,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,98023.0,Married,Nova,5680.47,Standard,2015,1,,,42,70832,70832.0,1342,24,2018-12-31,0
747926,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,51231.0,Married,Nova,5686.74,Standard,2016,6,,,43,69107,69107.0,754,24,2018-11-30,1
930562,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,78112.0,Married,Nova,5686.92,Standard,2015,8,,,38,67478,67478.0,2674,24,2018-10-31,2
326280,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,104897.0,Single,Nova,5687.9,Standard,2013,5,,,58,78335,78335.0,0,24,2018-12-31,0
834799,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,51699.0,Married,Nova,5697.18,Standard,2012,10,,,30,44894,44894.0,600,24,2018-12-31,0
169697,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,62021.0,Married,Nova,5701.28,Standard,2013,12,,,38,58091,58091.0,1176,24,2018-12-31,0
263260,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,62229.0,Single,Nova,5703.29,Standard,2013,10,,,37,47973,47973.0,957,24,2018-08-31,4
976153,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,62229.0,Single,Nova,5703.29,Standard,2013,6,,,45,80109,80109.0,1095,24,2018-11-30,1
571603,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Divorced,Nova,4983.11,2018 Promotion,2018,2,,,35,31502,47253.0,0,11,2018-12-31,0
534324,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87902.0,Married,Nova,5705.55,Standard,2014,6,2015.0,10.0,0,0,0.0,0,24,,999
663641,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Married,Nova,5705.9,Standard,2018,10,,,0,0,0.0,0,24,,999
329281,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,92695.0,Married,Nova,5706.96,Standard,2018,9,,,4,7556,7556.0,0,24,2018-11-30,1
573505,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,83333.0,Single,Nova,5708.02,Standard,2014,3,,,41,73690,73690.0,392,24,2018-12-31,0
418626,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Married,Nova,5709.23,Standard,2015,3,2015.0,4.0,0,0,0.0,0,24,,999
197062,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,69334.0,Married,Nova,5710.33,Standard,2018,6,,,11,20215,20215.0,326,24,2018-12-31,0
565710,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,69334.0,Married,Nova,5710.33,Standard,2012,8,,,40,62408,62408.0,1907,24,2018-11-30,1
905288,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,90241.0,Single,Nova,5714.23,Standard,2018,6,,,0,0,0.0,0,24,,999
257820,Canada,Quebec,Montreal,H4G 3T4,Female,College,73455.0,Married,Nova,5714.25,Standard,2018,8,,,7,5772,5772.0,0,24,2018-11-30,1
179773,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,93508.0,Single,Nova,5715.31,Standard,2017,4,2017.0,12.0,17,32378,32378.0,1469,24,2017-12-31,11
146099,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,57150.0,Single,Nova,6369.26,2018 Promotion,2018,2,,,75,94767,142150.5,502,11,2018-12-31,0
771976,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,70244.0,Married,Nova,5717.22,Standard,2018,11,,,4,3668,3668.0,0,24,2018-12-31,0
698932,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,81916.0,Married,Nova,5717.74,Standard,2016,5,2018.0,1.0,10,14955,14955.0,355,24,2018-01-31,10
170311,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,65664.0,Divorced,Nova,5718.28,Standard,2014,6,,,28,40114,40114.0,764,24,2018-12-31,0
897904,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,65664.0,Divorced,Nova,5718.28,Standard,2013,3,,,30,48716,48716.0,1357,24,2018-10-31,2
108857,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88691.0,Married,Nova,5719.09,Standard,2017,8,2018.0,4.0,10,7254,7254.0,986,24,2018-03-31,9
713299,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,73455.0,Single,Nova,6722.7,2018 Promotion,2018,4,,,50,66978,100467.0,0,11,2018-11-30,1
410558,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,62472.0,Married,Nova,5720.77,Standard,2016,6,,,38,54944,54944.0,1952,24,2018-12-31,0
848574,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,55486.0,Married,Nova,5720.9,Standard,2014,6,2017.0,5.0,6,8728,8728.0,0,24,2017-05-31,19
590752,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,105034.0,Married,Nova,5727.33,Standard,2015,9,,,44,77905,77905.0,1366,24,2018-12-31,0
389551,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,53661.0,Married,Nova,5728.58,Standard,2013,9,,,36,51864,51864.0,1923,24,2018-12-31,0
430265,Canada,Ontario,London,M5B 3E4,Male,Bachelor,102826.0,Married,Nova,5736.46,Standard,2017,6,,,18,30088,30088.0,0,24,2018-10-31,2
403507,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,73218.0,Married,Nova,5737.23,Standard,2014,12,,,41,57217,57217.0,1447,24,2018-09-30,3
974441,Canada,Ontario,Ottawa,K1F 2R2,Female,College,73455.0,Single,Nova,5739.82,Standard,2017,5,2018.0,1.0,16,27578,27578.0,0,24,2018-01-31,10
415088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,65435.0,Married,Nova,5741.7,Standard,2017,12,,,15,14747,14747.0,522,24,2018-12-31,0
466813,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,95306.0,Married,Nova,5741.73,Standard,2017,7,2018.0,3.0,11,20017,20017.0,0,24,2018-03-31,9
824906,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,77111.0,Divorced,Nova,5743.4,Standard,2016,8,,,46,86760,86760.0,657,24,2018-12-31,0
183755,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,54144.0,Married,Nova,5745.12,Standard,2016,1,,,38,60726,60726.0,721,24,2018-12-31,0
695878,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,54144.0,Married,Nova,5745.12,Standard,2015,5,,,41,60056,60056.0,535,24,2018-11-30,1
770968,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Nova,5745.42,Standard,2015,10,,,24,28636,28636.0,618,24,2018-12-31,0
279654,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,74158.0,Married,Nova,5745.94,Standard,2018,7,,,49,63185,63185.0,995,24,2018-10-31,2
631557,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,77268.0,Married,Nova,5746.15,Standard,2014,11,,,32,49329,49329.0,1624,24,2018-12-31,0
992168,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,66386.0,Married,Nova,5746.33,Standard,2012,9,,,74,107520,107520.0,1884,48,2018-12-31,0
595169,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,48601.0,Divorced,Nova,5749.88,Standard,2012,7,,,54,81658,81658.0,0,24,2018-12-31,0
296457,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,53464.0,Married,Nova,5754.85,Standard,2014,11,2016.0,6.0,0,0,0.0,0,24,,999
750384,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,53464.0,Married,Nova,5754.85,Standard,2015,1,,,28,35415,35415.0,0,24,2018-11-30,1
510502,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,103331.0,Married,Nova,5755.54,Standard,2017,3,,,35,40552,40552.0,641,24,2018-10-31,2
241436,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2015,4,,,34,58633,58633.0,456,24,2018-11-30,1
252165,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2016,2,2016.0,10.0,0,0,0.0,0,24,,999
523272,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2015,6,,,51,68318,68318.0,446,24,2018-12-31,0
767907,Canada,Ontario,London,M5B 3E4,Female,Bachelor,97030.0,Divorced,Nova,5757.44,Standard,2014,5,,,43,55692,55692.0,453,24,2018-12-31,0
889697,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,91538.0,Divorced,Nova,5757.49,Standard,2015,3,,,42,61192,61192.0,1013,24,2018-12-31,0
408134,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,54567.0,Married,Nova,5759.01,Standard,2018,5,,,14,25186,25186.0,0,24,2018-12-31,0
984055,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,73455.0,Married,Nova,8392.62,2018 Promotion,2018,2,,,22,22609,33913.5,0,11,2018-12-31,0
883468,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,94433.0,Married,Nova,5759.91,Standard,2013,10,2018.0,1.0,20,25468,25468.0,375,24,2017-09-30,15
678217,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53068.0,Married,Nova,5761.11,Standard,2018,5,,,11,19361,19361.0,1065,24,2018-12-31,0
186668,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,92929.0,Married,Nova,5761.32,Standard,2015,1,,,28,41963,41963.0,1224,24,2018-08-31,4
491005,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,80316.0,Married,Nova,5762.47,Standard,2014,8,,,28,41092,41092.0,3340,24,2018-12-31,0
266474,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,55121.0,Single,Nova,5763.27,Standard,2015,2,,,24,33511,33511.0,0,24,2018-12-31,0
318537,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,47416.0,Married,Nova,5764.65,Standard,2016,4,2016.0,12.0,0,0,0.0,0,24,,999
922347,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48103.0,Married,Nova,5764.78,Standard,2018,5,,,18,32257,32257.0,572,24,2018-12-31,0
368330,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Single,Nova,5770.68,Standard,2014,5,,,53,78425,78425.0,0,24,2018-11-30,1
629753,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,79989.0,Divorced,Nova,5771.61,Standard,2014,8,,,43,78369,78369.0,0,24,2018-12-31,0
409798,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,70161.0,Married,Nova,5773.9,Standard,2015,5,,,34,48966,48966.0,1574,24,2018-12-31,0
949952,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,70161.0,Married,Nova,5773.9,Standard,2012,5,,,34,39390,39390.0,0,24,2018-12-31,0
210339,Canada,Ontario,Toronto,P1W 1K4,Female,College,73455.0,Single,Nova,5775.52,Standard,2014,11,,,36,52403,52403.0,1750,24,2018-11-30,1
